row ID;row m/z;row retention time;250924_EI_QC_1_nr8.mzML Peak area;250924_EI_QC_2_nr8.mzML Peak area;250924_EI_QC_3_nr8.mzML Peak area;250924_EI_QC_4_nr8.mzML Peak area;250924_EI_QC_5_nr8.mzML Peak area;250924_EI_sample_10_nr8.mzML Peak area;250924_EI_sample_11_nr8.mzML Peak area;250924_EI_sample_12_nr8.mzML Peak area;250924_EI_sample_13_nr8.mzML Peak area;250924_EI_sample_14_nr8.mzML Peak area;250924_EI_sample_15_nr8.mzML Peak area;250924_EI_sample_16_nr8.mzML Peak area;250924_EI_sample_17_nr8.mzML Peak area;250924_EI_sample_18_nr8.mzML Peak area;250924_EI_sample_19_nr8.mzML Peak area;250924_EI_sample_1_nr8.mzML Peak area;250924_EI_sample_20_nr8.mzML Peak area;250924_EI_sample_21_nr8.mzML Peak area;250924_EI_sample_22_nr8.mzML Peak area;250924_EI_sample_23_nr8.mzML Peak area;250924_EI_sample_24_nr8.mzML Peak area;250924_EI_sample_25_nr8.mzML Peak area;250924_EI_sample_26_nr8.mzML Peak area;250924_EI_sample_27_nr8.mzML Peak area;250924_EI_sample_28_nr8.mzML Peak area;250924_EI_sample_29_nr8.mzML Peak area;250924_EI_sample_2_nr8.mzML Peak area;250924_EI_sample_30_nr8.mzML Peak area;250924_EI_sample_31_nr8.mzML Peak area;250924_EI_sample_32_nr8.mzML Peak area;250924_EI_sample_33_nr8.mzML Peak area;250924_EI_sample_34_nr8.mzML Peak area;250924_EI_sample_35_nr8.mzML Peak area;250924_EI_sample_36_nr8.mzML Peak area;250924_EI_sample_37_nr8.mzML Peak area;250924_EI_sample_38_nr8.mzML Peak area;250924_EI_sample_39_nr8.mzML Peak area;250924_EI_sample_3_nr8.mzML Peak area;250924_EI_sample_40_nr8.mzML Peak area;250924_EI_sample_41_nr8.mzML Peak area;250924_EI_sample_42_nr8.mzML Peak area;250924_EI_sample_43_nr8.mzML Peak area;250924_EI_sample_44_nr8.mzML Peak area;250924_EI_sample_45_nr8.mzML Peak area;250924_EI_sample_46_nr8.mzML Peak area;250924_EI_sample_47_nr8.mzML Peak area;250924_EI_sample_48_nr8.mzML Peak area;250924_EI_sample_4_nr8.mzML Peak area;250924_EI_sample_5_nr8.mzML Peak area;250924_EI_sample_6_nr8.mzML Peak area;250924_EI_sample_7_nr8.mzML Peak area;250924_EI_sample_8_nr8.mzML Peak area;250924_EI_sample_9_nr8.mzML Peak area;250924_EI_sample_PF_10_1_nr8.mzML Peak area;250924_EI_sample_PF_10_2_nr8.mzML Peak area;250924_EI_sample_PF_12_1_nr8.mzML Peak area;250924_EI_sample_PF_12_2_nr8.mzML Peak area;250924_EI_sample_PF_1_1_nr8.mzML Peak area;250924_EI_sample_PF_1_2_nr8.mzML Peak area;250924_EI_sample_PF_2_1_nr8.mzML Peak area;250924_EI_sample_PF_2_2_nr8.mzML Peak area;250924_EI_sample_PF_3_1_nr8.mzML Peak area;250924_EI_sample_PF_3_2_nr8.mzML Peak area;250924_EI_sample_PF_4_1_nr8.mzML Peak area;250924_EI_sample_PF_4_2_nr8.mzML Peak area;250924_EI_sample_PF_5_1_nr8.mzML Peak area;250924_EI_sample_PF_5_2_nr8.mzML Peak area;250924_EI_sample_PF_6_1_nr8.mzML Peak area;250924_EI_sample_PF_6_2_nr8.mzML Peak area;250924_EI_sample_PF_7_1_nr8.mzML Peak area;250924_EI_sample_PF_7_2_nr8.mzML Peak area;250924_EI_sample_PF_8_1_nr8.mzML Peak area;250924_EI_sample_PF_8_2_nr8.mzML Peak area;250924_EI_sample_PF_9_1_nr8.mzML Peak area;250924_EI_sample_PF_9_2_nr8.mzML Peak area
3113;732.5478909247619;7.258842;1377.9291;1302.3783;1254.4584;1258.2888;1151.4441;1299.8085;1260.2043;1364.5332;1353.8431;1372.151;1285.7073;1329.7108;1332.144;1281.2438;1301.9049;1301.7373;1252.695;1301.3629;1369.129;1222.8877;1454.3838;1329.0889;1322.2059;1333.8411;1340.0619;1380.2614;1346.6687;1308.2258;1263.5823;1239.7515;1207.0815;1347.8257;1226.6567;1211.0367;1225.9929;1339.712;1337.685;1329.2953;1244.6447;1263.1068;1211.5765;1308.3658;1146.3372;1235.7947;1224.9368;1302.9891;1200.4153;1328.5193;1350.3491;1338.6252;1265.7689;1342.093;1340.6482;1047.4066;1173.0182;1143.8156;1186.011;1214.0176;1211.6282;1190.972;1176.1023;1208.313;1252.8174;1225.156;1211.6733;1163.3145;1174.8828;1139.3966;1201.6638;1178.8882;1190.0618;1188.7408;1222.9065;1126.3684;1130.7677
3115;747.4293507281826;7.260185;9295.628;9110.881;8874.945;8183.79;8236.405;9956.304;18514.684;16997.436;14322.551;7113.711;6651.57;8169.4053;8326.3125;9514.255;9919.064;5711.7524;10107.078;6427.6313;11967.934;10921.701;11948.093;4634.083;9074.271;8568.761;10678.465;5067.79;6790.731;10301.1045;7596.3237;10548.324;11614.999;8062.4;8976.45;8852.049;10623.174;12542.401;8019.133;6241.9077;9192.655;7606.9624;6177.383;3914.6233;5318.053;5635.65;7472.784;10827.494;7086.9644;17015.018;10592.75;6018.9653;8574.434;4411.563;3495.0044;4219.1187;10225.068;6249.3237;5874.2754;10012.472;10395.714;9731.386;9334.405;14579.149;13061.354;10007.477;8378.792;8505.446;9713.181;9728.997;3296.2007;9484.217;7824.8433;12183.095;0;11270.904;9849.6875
3118;559.3997563151588;7.2670865;684.52936;678.6019;648.29626;673.8189;660.35095;454.77127;1293.7574;877.3772;893.90344;0;0;0;0;0;563.17786;0;371.56653;0;563.0407;595.9351;792.5817;0;713.87573;1053.121;977.16345;534.3431;0;775.8586;901.24347;0;805.2028;1207.7588;757.1439;706.2899;760.04126;1273.1569;898.0115;0;0;0;0;0;466.2403;0;0;0;522.6979;1119.0935;621.5431;372.5801;442.45938;0;0;0;0;395.07254;0;537.22284;610.2121;0;519.2099;747.731;654.2201;685.48944;584.2537;650.72144;713.3211;769.7925;0;683.2373;280.2383;998.69403;0;0;645.9303
3119;353.26890611995896;7.267513;1101.9755;1088.7827;1084.4202;1001.8062;1038.3058;770.42346;0;0;0;834.8259;569.974;0;0;492.39743;0;594.75806;0;0;0;0;0;3706.9053;2600.9846;1198.8198;1741.6162;2507.0063;0;706.1234;662.64404;0;0;0;0;0;0;457.2152;464.24335;625.45197;0;0;0;0;0;0;0;0;0;0;1078.1998;0;0;1113.8369;726.468;0;0;712.82385;640.43445;0;0;0;0;0;0;0;0;0;0;0;328.7457;0;0;821.9233;376.21616;0;0
3120;742.4739822073889;7.2680054;2877.048;2503.0007;2462.0671;2244.0674;2447.0493;2877.1067;5897.558;5056.4106;3908.7769;2052.425;1789.9852;2328.343;2220.5303;2616.6553;2890.7134;1909.7223;2516.2053;1620.344;0;0;3263.346;1158.3569;2324.9075;2173.0042;2953.4297;1310.7058;2216.1333;2566.0474;2326.9888;2817.8108;3329.9905;2278.9387;2733.9165;2028.2959;2915.5833;3596.681;2201.2253;2063.6724;2629.5684;2022.6588;1576.6216;986.45654;1462.5891;1398.4757;1855.3788;3402.6296;1888.5587;5874.4062;3149.933;1782.4425;2408.7737;1365.3931;1585.06;1163.0363;3430.605;1643.1903;1557.0326;2826.663;2654.883;2767.9138;2542.94;4425.72;3638.5166;2865.7888;2376.9365;2250.7234;2942.758;2763.0476;765.2149;2581.9458;1922.227;4372.685;0;3146.4226;2761.174
3124;843.4864049124373;7.2761974;0;400.9603;0;398.21432;411.5103;0;813.8762;512.49384;0;0;0;0;0;0;0;0;0;0;0;0;398.25595;414.82083;0;914.57245;0;524.97815;0;822.6812;812.93585;0;557.3241;1190.0785;0;636.1567;0;0;0;0;0;0;0;0;0;0;328.43115;560.12415;0;0;0;0;0;0;0;0;663.0727;0;309.88998;0;0;0;0;0;0;0;432.20486;410.35175;0;581.7824;0;0;0;1118.086;0;0;397.269
3129;688.5213747890147;7.282846;1678.6638;1533.1279;1578.3589;1456.8309;1385.239;1634.518;1594.8535;1642.2278;1547.1196;1622.9812;1617.2205;1592.2034;1589.6045;1646.0654;1606.8651;1638.9197;1528.786;1460.3531;1644.682;1563.6667;1641.1082;1530.6301;1476.2657;1502.5293;1541.284;1453.2382;1647.6262;1574.6426;1503.8552;1522.2764;1514.8202;1575.0417;1518.3392;1505.5364;1460.6401;1562.7854;1566.8466;1734.3036;1539.4031;1501.452;1467.2758;1471.2653;1432.1086;1453.8315;1420.0336;1495.6375;1477.5562;1658.7438;1714.0948;1561.787;1596.0264;1603.8898;1626.8357;1319.1156;1347.8223;1359.3563;1392.669;1476.9338;1375.2616;1452.7552;1370.5044;1482.2231;1419.1396;1482.4996;1416.2019;1418.9647;1343.0436;1355.3121;1414.3496;1378.5709;1442.7378;1347.625;1449.7047;1414.2004;1389.4102
3135;740.45925728787;7.294046;585.8175;573.9582;532.3799;481.96655;433.80823;0;0;1194.4;776.0618;0;0;429.94034;411.07944;550.0041;0;298.00583;615.64276;308.35086;1046.0049;0;0;0;0;567.2089;770.09717;0;562.21405;0;628.6216;746.931;0;0;0;523.78406;546.69226;722.6153;553.59436;421.70892;545.7979;478.10895;0;0;0;443.07312;516.0322;0;489.21545;1133.4015;0;318.84256;0;0;0;0;0;533.35284;0;693.99524;521.3165;777.3837;0;0;758.786;0;635.7335;463.2956;651.2194;700.62024;0;639.9865;458.00058;0;0;0;582.44214
3137;745.4138748889523;7.3010664;0;0;0;0;0;0;0;0;0;1376.023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713.1196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3139;409.2743179518703;7.3012695;927.2572;1092.7163;1034.1942;1027.9879;1019.09033;1827.6777;1469.3721;1267.1293;1069.0673;1291.9342;1188.0149;1445.1035;963.7183;1041.1084;1079.4004;921.40826;1315.2518;1081.5826;1379.2506;1093.2837;881.38434;825.56976;764.8495;714.63336;1055.5898;0;932.22345;868.4068;0;759.2206;982.30273;0;928.4265;0;0;867.4397;0;1276.7966;833.9447;0;479.46075;0;0;0;0;755.0024;502.68927;1759.9304;1733.128;1069.3743;1253.8859;1077.5916;1101.5231;0;799.9917;0;1240.7346;1026.2756;1021.8079;1071.3317;1202.0914;1492.6896;1488.2579;1090.4467;836.9262;741.9871;1028.7277;973.6254;637.63824;978.5712;775.7889;967.9407;0;1024.7839;853.37024
3140;368.4259632565105;7.311597;1659.6688;1578.4377;1564.2452;1546.4937;1468.2965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3504.6624;4660.934;1393.5665;2362.8613;2694.112;0;1981.9431;1646.2672;0;1303.843;5285.682;1349.9266;0;0;0;0;0;0;0;0;0;0;0;0;0;1247.8907;0;0;0;0;0;0;0;1366.8372;0;3215.2842;2600.4263;4375.4473;3048.6064;2387.4226;2876.8486;0;2107.4734;1510.3962;1663.4728;0;0;1162.8485;1355.2236;0;1686.5771;0;1357.5114;0
3142;644.4947354480269;7.31292;1709.4459;1608.44;1642.2144;1582.1132;1403.7411;1669.8739;1775.8363;2337.648;1703.5593;1760.3407;1572.1462;1605.965;1536.0541;1581.3761;1654.1285;1683.4097;1609.5568;1585.3799;1727.2913;1489.4875;1645.518;1627.2382;1598.1226;1656.0408;1697.4773;1632.2617;1728.5426;1614.3911;1617.8875;2136.8706;2166.8655;1677.0682;1642.0411;1585.4186;1591.2734;1560.3574;1555.9913;1820.8807;1601.7784;1569.1195;1589.4877;1419.7377;1495.6654;1523.4717;1526.4691;1514.0061;1498.8052;1705.5183;1701.9479;1575.5901;1696.5189;1622.7542;1710.3287;1905.2277;1526.9889;1436.495;1459.8176;1463.7574;1551.6947;1491.052;1433.3575;1544.6173;1488.7953;1654.2836;1563.9586;1491.3744;1460.2523;1459.909;1391.6263;2014.9413;1463.2644;1985.5461;1501.3702;1430.1041;1431.3818
3155;600.4686680899748;7.3427167;0;0;1896.1406;1616.0281;0;1859.5234;2582.1812;2474.3665;2497.257;1917.8466;1813.0763;1928.268;1857.3336;1920.8513;1928.9316;1866.6372;1909.3596;2485.467;1911.0518;2440.655;2346.9368;2571.5676;2628.0923;1709.1049;1767.802;2592.8257;2135.8647;1712.084;1839.5787;1858.8136;1795.0907;2584.8113;2353.5413;2361.0051;2483.5635;2350.338;1785.3931;2135.381;2385.3662;1783.7377;2514.3098;1665.2753;2461.5574;2365.879;2361.8828;1607.7446;2463.9856;2052.3062;2845.148;1941.9308;2003.8893;2676.5432;1859.2357;2393.2078;1603.229;2377.2268;2430.8237;2456.6106;0;2545.1055;2518.999;1682.819;2372.505;1699.5858;2376.0742;1742.0071;1581.5214;2259.2979;2581.1921;1757.266;1744.9563;2459.2493;2420.8809;2452.9724;1658.5742
3158;745.4142775227378;7.352501;4144.3438;4576.4517;4741.8174;4346.8604;4094.928;2918.5996;13970.249;0;4940.08;2952.0405;0;1956.7764;4090.157;4516.164;8632.899;1382.7327;6645.092;4102.861;10119.496;15714.168;15821.775;1163.2744;1021.8291;6142.3657;6866.1646;3753.408;2409.837;8912.345;6527.8374;8223.75;6345.34;4674.222;6098.655;5860.2144;5075.973;5615.63;5546.6167;1118.0258;4791.771;4396.721;3469.246;3653.9556;4955.0225;6662.2427;7053.401;6325.7;5745.9814;5232.488;2061.9026;1691.9829;2433.6414;1185.715;1007.19354;3123.7473;14464.588;6048.9956;3289.2197;5848.072;5169.9604;8027.917;6367.3545;8404.681;5229.526;5866.6523;6305.2417;5272.487;6739.137;9154.123;2539.6553;6499.188;4580.992;6683.6675;0;7244.062;6408.2764
3159;543.3688266562513;7.352614;0;1912.8317;0;1793.4846;1796.2626;0;6790.228;1533.0945;2070.28;1134.3052;0;0;0;1819.6685;3504.6487;1115.3728;2567.63;1576.0748;4245.533;6939.0483;8255.997;0;0;2710.0713;3049.5605;1491.8903;2058.3716;0;0;3747.4497;2889.178;0;2682.044;2589.154;0;0;0;914.41504;1965.3385;1759.6704;966.8584;1394.551;2438.335;2786.5503;4252.5605;2774.8801;2506.6995;1491.3671;0;1055.5837;0;0;0;0;5549.8047;2503.9023;1509.1031;2570.9678;0;4439.571;2713.6436;3954.563;2294.6885;0;3469.4402;2322.6963;3772.6707;4175.2095;1049.3474;2880.145;1874.2518;3287.2292;0;3275.0095;4116.431
3160;740.4589870141145;7.3588204;2017.566;1894.7032;962.07245;1706.3575;832.14343;1265.7336;6961.4375;444.78384;2049.8772;573.50977;0;1329.2349;1632.4689;1817.7759;3571.5642;619.35315;2586.4456;1583.4346;4203.9443;7051.11;8128.9204;0;0;2576.8027;2902.8538;1352.7485;1079.8319;3845.672;2765.2322;3669.3499;2682.9507;1907.2799;2402.0793;2398.7952;1037.0875;2360.5286;2222.2017;501.9713;1877.5151;904.60114;378.19485;1275.8235;980.10547;2700.5215;2891.215;2670.0986;2328.403;2306.7026;0;742.026;979.1888;491.87708;402.39743;1197.3014;5313.3413;2391.947;1346.4507;2434.068;2080.4246;3421.68;2584.4783;3745.1743;2168.3423;3009.6616;2526.595;1172.9967;1582.6304;4013.271;908.44543;2645.949;948.89844;3024.8987;0;3072.0078;2612.5496
3163;887.4978514106843;7.3635993;388.64218;384.6171;396.1005;0;0;428.94736;383.3105;669.41766;551.92694;357.1735;299.94992;237.7511;408.7618;405.93362;660.5144;321.7835;458.17496;0;442.9121;0;0;0;409.34354;465.80804;531.2477;275.25574;0;400.79208;0;313.60242;0;425.90152;331.75027;374.2094;0;0;0;0;386.33215;293.6422;237.69493;0;0;0;232.99591;468.7399;249.05728;899.98804;514.2049;241.66832;355.03397;0;0;0;666.8607;0;262.86484;332.9107;0;374.3387;351.65894;433.67932;403.6912;0;0;225.82234;282.25793;440.3424;0;262.00287;0;405.1452;0;0;327.62314
3168;556.4423465527692;7.382763;0;0;0;0;0;2891.4287;2942.1333;2818.573;2901.6548;3029.298;2999.2969;3007.4448;2899.404;2976.3887;3383.6182;0;3047.7817;2903.709;3067.9617;2898.4583;2851.962;2903.0444;0;2761.9233;2759.409;3030.2766;3490.0996;2853.3042;2842.156;2722.916;2811.2576;0;2684.6567;2600.9385;2696.094;2751.6663;3101.5393;0;2712.621;2818.011;2664.0068;2635.2625;2560.2751;2839.7983;2681.605;0;2732.5708;3227.7266;0;2882.1892;3350.0696;3412.1533;2952.8904;2564.5547;1818.9432;2570.463;0;2985.3765;0;2754.9602;2945.9097;0;2568.8687;2732.8843;0;0;2837.9626;2565.3625;2895.1729;2580.3696;2742.6816;2845.7805;2888.9773;0;0
3171;749.4448393610468;7.388149;949.32104;971.6466;992.5627;798.0685;816.13605;429.8495;2631.974;0;846.9755;0;0;283.63358;507.64233;546.33844;916.78235;245.65219;522.66644;274.18982;692.4187;1312.194;1461.5815;914.58496;642.2987;2524.6975;1739.76;1059.4135;366.46378;1844.4181;2218.066;3213.2483;2734.311;1743.3881;1925.1837;3155.6907;2171.1125;1689.067;1855.9988;285.5407;1393.4954;1672.0402;1318.3512;669.8757;1232.448;1857.6042;1726.9827;1999.5686;1321.5314;1006.60443;308.8448;292.50912;392.43857;0;0;481.05365;1488.6069;549.7732;491.81226;1192.0485;965.77435;1661.919;973.2651;1614.9718;938.32196;1479.271;1247.5571;1216.1495;1322.3602;1495.0148;369.36737;913.2761;558.08685;1253.6136;0;1075.1826;1158.3726
3172;547.3994983754267;7.3884606;650.64935;0;650.5257;0;0;0;2011.6371;0;0;0;0;0;341.30417;0;0;0;295.71362;0;435.75775;801.6254;929.37933;0;0;1661.4177;1179.9807;684.32275;0;1231.1313;1573.7115;2205.3013;1824.283;1239.6871;1286.0442;2168.738;1361.8419;1187.9327;1260.3499;0;925.97046;1071.9678;838.6416;422.27548;767.57947;1176.7661;1156.742;1377.9185;891.84985;0;0;0;0;0;0;0;1119.0724;0;0;0;606.76825;1162.2178;0;1151.8917;670.07983;984.01404;0;796.9661;914.6962;1018.40515;234.40305;641.7468;385.75714;0;0;0;0
3173;561.3862438426489;7.3890815;2598.963;2632.6711;2744.9617;2421.767;2424.9014;2365.3904;6231.692;0;2865.5745;2024.2832;1920.6958;2222.6875;2368.1155;2758.5723;3962.175;1761.7961;3120.3298;2394.5366;4485.976;6228.41;6246.806;1868.831;2332.9104;3317.3215;3590.4312;2180.5193;2625.9255;4139.947;3042.6064;3858.123;3504.7725;2989.2175;3075.8284;2998.7256;2946.98;3121.242;3155.4268;1886.5858;2655.114;2375.9849;2267.9216;2070.2341;2537.6106;3168.5059;3290.825;3254.0757;2835.836;0;0;1986.7772;1965.7882;2123.8433;1565.314;2021.0039;5204.825;2810.1296;2175.051;3111.2725;2875.8982;3748.89;3056.3594;4131.5435;2935.2827;3071.2588;3291.8105;2754.5444;3307.0671;4118.6265;1828.6858;3235.525;2420.7864;3804.7783;0;3577.3152;0
3184;691.4045080229897;7.4071274;4803.6855;5078.1914;5342.8203;4982.1;4879.427;3913.2866;6241.1655;3235.3284;6781.25;2775.611;2726.8567;4236.9424;4263.8154;4576.072;4974.9507;2427.5488;4223.717;2644.4775;5262.1035;4809.187;4182.582;2898.51;2753.2642;3467.1006;5690.3726;2996.5967;3962.0154;4085.1821;4067.9404;5558.2524;6055.4165;4878.3594;5645.647;5143.934;5461.049;6131.9473;5185.2695;2932.0034;5772.9487;4794.504;3764.5056;2621.456;3721.1501;3774.7117;4259.072;5545.6216;4464.6562;5451.917;4067.7742;2870.9807;4510.3496;1840.815;2171.2117;2457.3743;3204.9688;3556.666;3633.5654;5835.2144;5916.041;6136.1963;5010.3145;6811.848;6119.324;4631.836;5517.0146;4730.107;5798.6157;5434.551;1941.1187;6035.167;3572.9458;4617.786;2302.0415;5975.049;5069.014
3185;686.4483317801801;7.407543;1781.2133;1734.7164;1665.1924;1630.7306;1534.2561;1357.1884;2411.334;1440.0686;2414.14;858.2063;0;1327.5912;1217.3364;1376.9756;1573.9729;851.28796;1271.2738;686.164;1636.2792;1558.8077;1379.5641;821.57916;1129.386;1503.5789;0;828.71515;1355.2965;1743.201;1487.8016;1892.0293;2016.2302;1699.5021;1866.804;1610.412;1714.7585;2194.7288;1646.5219;986.073;1752.6014;1388.679;1042.4684;673.3263;1018.97174;1009.93524;1236.8743;1860.083;1284.3851;2811.5146;1369.5642;929.068;1557.8442;0;0;0;1480.2404;1067.2937;1124.8691;1779.6298;1776.9427;1839.5701;1513.2218;2399.5515;2092.7922;1571.0576;1806.9304;1504.283;1939.2444;1984.8281;0;1987.2401;963.42346;2216.0945;0;1994.503;1590.2373
3187;512.4166548829652;7.4118123;0;0;0;0;1958.954;3134.8987;3459.9146;3001.535;3115.893;3284.5618;2122.6873;0;2873.911;2928.8083;3474.5696;0;3399.5264;2917.3828;2128.2751;2904.9468;2951.9998;0;0;2869.2256;2966.1865;3052.0034;2344.2664;3060.253;2891.9592;0;2942.5464;0;2809.1655;1885.3568;3014.6187;2834.5454;3053.268;0;2913.52;2902.013;2967.6565;2785.0906;3177.973;3133.2285;2979.4658;2812.2627;2880.89;3237.5713;2076.2559;2158.9465;3104.2979;2988.3674;3446.0605;3002.2664;0;2819.8872;0;2855.562;0;2001.8704;3053.9707;3109.1987;2904.3914;2817.4172;2793.1277;0;2659.6274;2572.218;2072.7996;3072.1084;0;1940.9391;2849.1785;1948.68;0
3188;489.3578725533956;7.4160905;1537.8607;2257.777;2203.0007;1479.552;1528.0508;1061.9052;2275.4912;1382.048;2234.4492;714.0784;744.9166;1201.232;1132.2806;1280.1577;1457.0946;0;1147.0182;0;2190.269;2386.9275;2584.7864;783.9004;1036.3689;1488.3351;1804.0774;0;1269.6;2662.445;2633.6826;2982.3206;3002.5376;2724.0842;2846.3638;2499.1763;1708.4777;2127.3782;2829.5854;853.4334;2483.4932;2006.6023;1675.333;0;1051.372;1495.3248;2087.0898;2479.0383;1940.4111;2380.3352;1238.1819;817.90283;1278.1392;0;0;693.36414;1572.4331;1017.4428;1147.7125;2291.0806;2413.6294;2748.9905;2034.2628;3242.7825;2757.832;2276.7603;2505.3955;1408.2388;1846.0222;2735.5837;0;2525.8008;945.0242;3355.5046;0;2045.311;1542.869
3189;779.4554609328409;7.4163785;0;0;639.5498;710.51495;754.27893;0;243.86024;216.09091;622.56604;0;307.15985;0;0;546.70557;242.41978;0;0;0;0;322.9899;0;0;359.38266;0;319.31668;134.32733;0;177.05081;163.90002;0;366.33182;306.86368;568.2585;287.75296;452.44583;484.29395;401.3095;0;0;0;477.01636;262.17538;0;451.947;306.1392;542.7753;0;0;0;0;0;0;0;401.77933;285.42676;0;0;0;0;0;642.6691;701.0252;927.30316;0;344.19016;0;396.37964;0;0;951.8203;0;469.00528;0;1028.7213;0
3193;845.5012245522164;7.421644;1760.9265;1228.0863;1161.1484;0;0;435.17856;3827.1995;1858.2238;2215.99;443.54282;0;366.51617;599.3448;448.02625;960.15576;0;367.48828;0;1035.9266;1364.7461;2370.2053;2043.3403;1876.2532;4683.557;2486.1306;3185.776;457.533;3716.0789;4442.9487;3448.8901;2240.4448;5365.873;2042.6047;3240.3633;1901.7693;2578.765;2646.7402;0;1333.6313;1663.886;1269.6676;783.6063;1724.8967;807.89325;1538.7903;1670.2489;1260.9509;2987.2446;590.7087;379.13672;535.791;0;0;386.87405;2293.8926;0;0;645.0503;768.98846;1072.2517;615.29425;0;0;0;1223.7361;1561.5116;1382.469;1713.0253;0;802.4707;0;1944.7864;0;0;0
3195;787.5000367338922;7.4226036;342.11005;0;0;0;0;0;585.8307;0;0;0;0;0;0;0;0;0;0;0;0;0;302.3026;216.09428;216.73872;641.01636;243.67722;428.74704;0;516.667;632.52374;407.6139;0;0;0;0;0;0;264.009;0;0;0;0;0;175.88794;0;0;0;0;0;0;0;0;0;0;0;243.61032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3196;527.373514782189;7.422645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279.37363;674.3583;0;482.47836;0;0;700.8534;0;0;0;0;0;0;0;316.3276;0;0;0;0;0;254.24867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3197;625.446901221949;7.42294;0;0;0;0;0;0;468.60413;0;232.82645;0;0;0;0;0;0;0;0;0;0;0;336.15533;0;0;594.2646;0;394.578;0;487.9709;609.77673;406.16342;0;0;0;0;0;0;0;0;0;0;0;0;176.18845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3200;788.5154316485695;7.425867;0;0;0;0;0;0;0;2848.609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;774.75104;0;0
3206;824.5528090815255;7.4338093;693.293;566.7933;536.58844;498.6765;449.5083;0;1466.2316;2561.0881;1001.789;0;0;0;193.34506;0;0;0;0;0;0;412.91547;693.2433;634.9205;1371.6177;1202.7106;807.28094;730.74646;0;1098.1965;1127.9707;0;640.89886;1192.6583;0;612.94635;529.0649;952.3477;748.6846;0;0;0;278.66122;0;321.15576;0;0;624.9777;337.32507;1458.5239;404.97427;0;200.90147;0;0;0;1349.5134;362.00812;0;255.60309;0;309.85797;0;475.79095;0;808.7935;457.72546;514.401;558.31006;680.7913;0;398.51517;0;1414.8317;0;539.18463;421.36157
3207;771.5053053831278;7.43394;5927.692;5259.6816;4780.0586;4890.286;4448.566;1999.7289;12909.31;22731.242;8869.456;1488.2484;1165.3582;2024.7468;1723.535;0;2641.5793;769.73865;1129.4895;0;2795.4585;3756.0642;6477.898;5749.511;11928.518;10718.779;6915.777;6723.068;1231.6528;10043.379;9621.588;7675.171;5565.45;11150.224;5176.7007;5546.884;4813.7075;7767.163;6226.375;817.65796;3740.621;4175.8667;2509.0283;1001.5472;3217.2263;1270.1586;3926.0828;5831.466;3033.0737;12438.298;3580.0227;1126.3478;2044.9862;783.3611;0;1136.5034;11924.408;3420.3064;3033.533;2285.5188;3137.7793;3027.7366;2133.7793;4827.522;4286.3535;7096.6484;3897.106;4790.6206;5211.3477;6085.4697;0;3469.0798;0;12987.722;1971.2981;5097.326;3770.4182
3208;609.4519710340873;7.433989;4921.197;4629.6836;4398.8413;4526.748;4302.6016;1557.2513;11412.0205;19693.928;7633.9756;1196.3156;968.6867;1747.5546;1526.844;1016.91974;2249.1782;583.91925;932.5068;555.4887;2534.8167;3432.2285;5822.2715;5036.3647;10893.097;9699.395;6435.7495;6112.946;1002.22766;9109.709;8876.774;6806.9023;4927.2793;10228.27;4736.8633;5255.7793;4531.362;7099.9985;5890.9697;570.3375;3410.0588;3752.2666;2443.4224;963.404;3066.3123;1186.8015;3684.9932;5271.328;2865.1375;10316.366;2981.1365;909.36017;1668.3486;619.56116;0;1065.513;11498.532;3347.289;2887.7483;2016.0763;2754.919;2883.6348;1977.8989;4253.105;3920.9863;6412.4243;3733.5806;4624.643;4878.057;5634.855;0;3267.003;905.9392;12405.468;1907.2838;4824.287;3510.6895
